AccSpeciesName,endo,wind,cache,water,ant,attach,ballistic,biotic
Bulbine semibarbata,,,,,,,,0
Bulbinella cauda-felis,,,,,,,,0
Bupleurum rigidum,,,,,,,,0
Bursera microphylla,,,,,,,,1
Buxus macowanii,,,,,,,,0
Buxus natalensis,,,,,,,,0
Byrsonima lucida,,,,,,,,1
Byrsonima vacciniifolia,,,,,,,,1
Cadaba aphylla,,,,,,,,1
Cadaba kirkii,,,,,,,,1
Cadaba termitaria,,,,,,,,1
Caesalpinia decapetala,,,,,,,,1
Caesalpinia gilliesii,,,,,,,,1
Caesalpinia mexicana,,,,,,,,1
Cakile edentula,,,,,,,,0
Calamagrostis lapponica,,,,,,,,0
Calamagrostis purpurea,,,,,,,,0
Calandrinia balonensis,,,,,,,,0
Calandrinia ciliata,,,,,,,,0
Calandrinia eremaea,,,,,,,,0
Calandrinia polyandra,,,,,,,,0
Caldesia parnassifolia,,,,,,,,0
Calicotome villosa,,,,,,,,0
Calliandra bijuga,,,,,,,,0
Calliandra houstoniana,,,,,,,,0
Callirhoe digitata,,,,,,,,0
Callistemon citrinus,,,,,,,,1
Callistemon viminalis,,,,,,,,0
Callitriche heterophylla,,,,,,,,1
Callitris endlicheri,,,,,,,,1
Calocephalus platycephalus,,,,,,,,0
Calochortus concolor,,,,,,,,0
Calochortus luteus,,,,,,,,0
Calochortus splendens,,,,,,,,0
Calotis latiuscula,,,,,,,,1
Calystegia macounii,,,,,,,,0
Calystegia macrostegia,,,,,,,,0
Calystegia silvatica,,,,,,,,0
Calystegia x pulchra,,,,,,,,0
Camassia scilloides,,,,,,,,0
Camissoniopsis hirtella,,,,,,,,0
Campanula americana,,,,,,,,0
Campanula drabifolia,,,,,,,,0
Camphorosma monspeliaca,,,,,,,,0
Campomanesia rhombea,,,,,,,,1
Canavalia gladiata,,,,,,,,0
Canavalia villosa,,,,,,,,0
Canella winterana,,,,,,,,1
Carex amphibola,,,,,,,,0
Carex blanda,,,,,,,,0
Carex cephaloidea,,,,,,,,0
Carex crawei,,,,,,,,0
Carex depauperata,,,,,,,,0
Carex distachya,,,,,,,,0
Carex duriuscula,,,,,,,,0
Carex juncella,,,,,,,,0
Carex laxiculmis,,,,,,,,0
Carex olbiensis,,,,,,,,0
Carex oligocarpa,,,,,,,,0
Carex pachystylis,,,,,,,,0
Carex pensylvanica,,,,,,,,0
Carex physodes,,,,,,,,0
Carex plantaginea,,,,,,,,0
Carex platyphylla,,,,,,,,0
Carex saxatilis,,,,,,,,0
Carex stenophylla,,,,,,,,0
Carex strigosa,,,,,,,,0
Carex trinervis,,,,,,,,0
Caroxylon inerme,,,,,,,,1
Caroxylon tuberculatum,,,,,,,,0
Carya alba,,,,,,,,1
Carya aquatica,,,,,,,,1
Carya floridana,,,,,,,,1
Carya illinoinensis,,,,,,,,1
Carya myristiciformis,,,,,,,,1
Carya pallida,,,,,,,,1
Carya texana,,,,,,,,1
Cassia eremophila,,,,,,,,0
Cassine matabelicum,,,,,,,,1
Cassine schinoides,,,,,,,,1
Cassipourea malosana,,,,,,,,1
Castanea ozarkensis,,,,,,,,1
Castanea pumila,,,,,,,,1
Castanopsis indica,,,,,,,,1
Castela emoryi,,,,,,,,0
Catha edulis,,,,,,,,1
Caulanthus heterophyllus,,,,,,,,0
Cavacoa aurea,,,,,,,,0
Ceanothus arboreus,,,,,,,,0
Ceanothus cordulatus,,,,,,,,0
Ceanothus crassifolius,,,,,,,,0
Ceanothus dentatus,,,,,,,,0
Ceanothus foliosus,,,,,,,,0
Ceanothus greggii,,,,,,,,0
Ceanothus griseus,,,,,,,,0
Ceanothus impressus,,,,,,,,0
Ceanothus incanus,,,,,,,,0
Ceanothus integerrimus,,,,,,,,0
Ceanothus megacarpus,,,,,,,,0
Ceanothus oliganthus,,,,,,,,0
Ceanothus papillosus,,,,,,,,0
Ceanothus purpureus,,,,,,,,0
Ceanothus tomentosus,,,,,,,,0
Ceanothus verrucosus,,,,,,,,0
Celtis lindheimeri,,,,,,,,1
Cenchrus americanus,,,,,,,,1
Cenchrus biflorus,,,,,,,,1
Cenchrus prieurii,,,,,,,,1
Cenchrus setiger,,,,,,,,1
Centaurea aegyptiaca,,,,,,,,0
Centaurea deusta,,,,,,,,0
Centipeda thespidioides,,,,,,,,0
Centrosema plumieri,,,,,,,,0
Ceratophyllum submersum,,,,,,,,0
Cercis siliquastrum,,,,,,,,0
Chaenactis artemisiifolia,,,,,,,,0
Chamaecrista nictitans,,,,,,,,0
Chamaedaphne calyculata,,,,,,,,0
Chasmopodium caudatum,,,,,,,,0
Chenopodium auricomum,,,,,,,,0
Chenopodium candolleanum,,,,,,,,1
Chenopodium desertorum,,,,,,,,0
Chenopodium nitrariaceum,,,,,,,,0
Chlorogalum parviflorum,,,,,,,,0
Chlorogalum pomeridianum,,,,,,,,0
Chorizanthe brevicornu,,,,,,,,0
Chorizanthe fimbriata,,,,,,,,0
Chorizanthe rigida,,,,,,,,0
Chrysochlamys conferta,,,,,,,,1
Chrysolepis chrysophylla,,,,,,,,1
Chrysophyllum perrieri,,,,,,,,1
Chrysopsis lanuginosa,,,,,,,,1
Chthonocephalus pseudevax,,,,,,,,0
Chusquea liebmannii,,,,,,,,0
Cicerbita plumieri,,,,,,,,0
Cinnamomum sintoc,,,,,,,,0
Circaea canadensis,,,,,,,,1
Cirsium pannonicum,,,,,,,,0
Cistanthe monandra,,,,,,,,0
Cistus lasianthus,,,,,,,,0
Cistus libanotis,,,,,,,,0
Cistus parviflorus,,,,,,,,0
Cistus umbellatus,,,,,,,,0
Citharexylum flexuosum,,,,,,,,1
Citrus trifoliata,,,,,,,,1
Cladocolea grahamii,,,,,,,,1
Clarkia delicata,,,,,,,,0
Clarkia epilobioides,,,,,,,,0
Clarkia purpurea,,,,,,,,0
Clarkia unguiculata,,,,,,,,0
Cleistanthus schlechteri,,,,,,,,0
Cleistochlamys kirkii,,,,,,,,1
Clematis brachiata,,,,,,,,0
Clematis fremontii,,,,,,,,0
Cliffortia ruscifolia,,,,,,,,0
Clinopodium arkansanum,,,,,,,,0
Clutia pulchella,,,,,,,,0
Cnidoscolus obtusifolius,,,,,,,,0
Cnidoscolus spinosus,,,,,,,,0
Cnidoscolus stimulosus,,,,,,,,0
Coccocypselum capitatum,,,,,,,,0
Coccoloba diversifolia,,,,,,,,1
Cola mossambicensis,,,,,,,,1
Colchicum circinatum,,,,,,,,0
Coleonema album,,,,,,,,0
Coleus kirkii,,,,,,,,0
Collinsia parryi,,,,,,,,0
Collomia grandiflora,,,,,,,,0
Colona auriculata,,,,,,,,0
Colophospermum mopane,,,,,,,,1
Colubrina cubensis,,,,,,,,0
Comandra umbellata,,,,,,,,1
Combretum adenogonium,,,,,,,,0
Combretum albopunctatum,,,,,,,,0
Combretum apiculatum,,,,,,,,0
Combretum bracteosum,,,,,,,,0
Combretum caffrum,,,,,,,,0
Combretum celastroides,,,,,,,,0
Combretum collinum,,,,,,,,0
Combretum edwardsii,,,,,,,,0
Combretum elaeagnoides,,,,,,,,0
Combretum engleri,,,,,,,,0
Combretum erythrophyllum,,,,,,,,0
Combretum hereroense,,,,,,,,0
Combretum imberbe,,,,,,,,0
Combretum kirkii,,,,,,,,0
Combretum kraussii,,,,,,,,0
Combretum microphyllum,,,,,,,,0
Combretum mkuzense,,,,,,,,0
Combretum moggii,,,,,,,,0
Combretum molle,,,,,,,,0
Combretum mossambicense,,,,,,,,0
Combretum oxystachyum,,,,,,,,0
Combretum padoides,,,,,,,,0
Combretum paniculatum,,,,,,,,0
Combretum petrophilum,,,,,,,,0
Combretum pisoniiflorum,,,,,,,,0
Combretum psidioides,,,,,,,,0
Combretum sericeum,,,,,,,,0
Combretum stylesii,,,,,,,,0
Combretum vendae,,,,,,,,0
Combretum wattii,,,,,,,,0
Combretum woodii,,,,,,,,0
Combretum zeyheri,,,,,,,,0
Commelina tuberosa,,,,,,,,0
Commiphora marlothii,,,,,,,,0
Commiphora mollis,,,,,,,,0
Commiphora serrata,,,,,,,,0
Condalia globosa,,,,,,,,1
Condalia hookeri,,,,,,,,1
Conocarpus erectus,,,,,,,,0
Consolida ajacis,,,,,,,,0
Convolvulus althaeoides,,,,,,,,0
Convolvulus erubescens,,,,,,,,0
Convolvulus remotus,,,,,,,,0
Convolvulus tricolor,,,,,,,,0
Cordia boissieri,,,,,,,,1
Cordia grandicalyx,,,,,,,,0
Cordia ovalis,,,,,,,,0
Cordylanthus rigidus,,,,,,,,0
Coreopsis palmata,,,,,,,,0
Coreopsis tinctoria,,,,,,,,0
Cornus glabrata,,,,,,,,1
Coronilla juncea,,,,,,,,0
Coronilla valentina,,,,,,,,0
Corynanthe macroceras,,,,,,,,1
Cosmos caudatus,,,,,,,,1
Cotoneaster pannosus,,,,,,,,0
Craibia brevicaudata,,,,,,,,1
Craibia zimmermannii,,,,,,,,1
Crassula arborescens,,,,,,,,1
Crassula connata,,,,,,,,0
Crataegus columbiana,,,,,,,,1
Crataegus erythropoda,,,,,,,,1
Crataegus saligna,,,,,,,,1
Crataegus tracyi,,,,,,,,1
Crithmum maritimum,,,,,,,,0
Crocus cartwrightianus,,,,,,,,0
Crocus laevigatus,,,,,,,,0
Crocus olivieri,,,,,,,,0
Crossopetalum rhacoma,,,,,,,,1
Crotalaria agatiflora,,,,,,,,1
Crotalaria cajanifolia,,,,,,,,0
Crotalaria capensis,,,,,,,,1
Crotalaria incana,,,,,,,,0
Crotalaria longirostrata,,,,,,,,0
Crotalaria pallida,,,,,,,,0
Croton ciliatoglandulifer,,,,,,,,0
Croton flavescens,,,,,,,,0
Croton madandensis,,,,,,,,0
Croton micans,,,,,,,,0
Croton michauxii,,,,,,,,0
Croton pseudopulchellus,,,,,,,,0
Croton steenkampianus,,,,,,,,0
Crusea longiflora,,,,,,,,0
Crusea megalocarpa,,,,,,,,0
Cryptantha crassisepala,,,,,,,,0
Cryptantha intermedia,,,,,,,,1
Cryptantha mendocina,,,,,,,,0
Cryptantha muricata,,,,,,,,1
Cryptantha torreyana,,,,,,,,1
Cryptocarya microneura,,,,,,,,1
Cullen cinereum,,,,,,,,0
Cunila pycnantha,,,,,,,,0
Cunonia capensis,,,,,,,,1
Cuphea michoacana,,,,,,,,0
Cuphea watsoniana,,,,,,,,0
Cuphonotus humistratus,,,,,,,,0
Cupressus lusitanica,,,,,,,,1
Cuscuta gronovii,,,,,,,,0
Cuscuta lupuliformis,,,,,,,,0
Cuscuta planiflora,,,,,,,,0
Cyanella hyacinthoides,,,,,,,,0
Cyathula prostrata,,,,,,,,1
Cyclobalanopsis multinervis,,,,,,,,1
Cylindropuntia fulgida,,,,,,,,1
Cylindropuntia imbricata,,,,,,,,0
Cynoglossum virginianum,,,,,,,,1
Cyperus esculentus,,,,,,,,0
Cyperus mutisii,,,,,,,,0
Cyperus retrorsus,,,,,,,,0
Cyperus squarrosus,,,,,,,,0
Cypripedium calceolus,,,,,,,,0
Cytisophyllum sessilifolium,,,,,,,,0
Cytisus nigricans,,,,,,,,0
Cytisus villosus,,,,,,,,0
Dahlia coccinea,,,,,,,,0
Dais cotinifolia,,,,,,,,1
Dalbergia armata,,,,,,,,1
Dalbergia boehmii,,,,,,,,1
Dalbergia melanoxylon,,,,,,,,1
Dalbergia multijuga,,,,,,,,1
Dalbergia nitidula,,,,,,,,1
Dalbergia obovata,,,,,,,,1
Dalbergia retusa,,,,,,,,0
Dalbergiella nyasae,,,,,,,,1
Dalea candida,,,,,,,,0
Dalea pinnata,,,,,,,,0
Dalea purpurea,,,,,,,,0
Danthonia spicata,,,,,,,,1
Dasymaschalon glaucum,,,,,,,,1
Datura wrightii,,,,,,,,0
Daucus montanus,,,,,,,,0
Daucus pusillus,,,,,,,,1
Delphinium cardinale,,,,,,,,0
Delphinium carolinianum,,,,,,,,0
Delphinium nuttallianum,,,,,,,,0
Delphinium parryi,,,,,,,,0
Delphinium treleasei,,,,,,,,0
Derris spruceana,,,,,,,,0
Descurainia pinnata,,,,,,,,0
Desmanthus virgatus,,,,,,,,0
Desmodium adscendens,,,,,,,,1
Desmodium ambiguum,,,,,,,,0
Desmodium axillare,,,,,,,,1
Desmodium barbatum,,,,,,,,1
Desmodium ciliare,,,,,,,,1
Desmodium perplexum,,,,,,,,1
Desmodium rigidum,,,,,,,,1
Desmodium sericophyllum,,,,,,,,0
Desmodium sessilifolium,,,,,,,,1
Desmodium skinneri,,,,,,,,0
Desmodium tortuosum,,,,,,,,0
Desmodium wydlerianum,,,,,,,,1
Dialium pachyphyllum,,,,,,,,1
Dialium schlechteri,,,,,,,,1
Dialium zenkeri,,,,,,,,1
Dianthus hyssopifolius,,,,,,,,0
Dianthus longicalyx,,,,,,,,0
Dichanthelium acuminatum,,,,,,,,0
Dichanthelium boreale,,,,,,,,0
Dichanthelium commutatum,,,,,,,,0
Dichanthelium linearifolium,,,,,,,,0
Dichanthelium ravenelii,,,,,,,,0
Dichelostemma congestum,,,,,,,,0
Didelta carnosa,,,,,,,,0
Didelta spinosa,,,,,,,,1
Diodella teres,,,,,,,,0
Dioon edule,,,,,,,,1
Diospyros batocana,,,,,,,,0
Diospyros glabra,,,,,,,,0
Diospyros loureiroana,,,,,,,,0
Diospyros nigra,,,,,,,,1
Diplacus aurantiacus,,,,,,,,0
Diplorhynchus condylocarpon,,,,,,,,1
Diplotaxis erucoides,,,,,,,,0
Diplotropis duckei,,,,,,,,0
Dipterocarpus humeratus,,,,,,,,0
Dipterocarpus kerrii,,,,,,,,0
Dischisma spicatum,,,,,,,,0
Dodonaea angustifolia,,,,,,,,1
Dodonaea aptera,,,,,,,,0
Dodonaea ceratocarpa,,,,,,,,0
Dodonaea ericoides,,,,,,,,0
Dodonaea triangularis,,,,,,,,0
Dombeya burgessiae,,,,,,,,1
Dombeya cymosa,,,,,,,,1
Dombeya rotundifolia,,,,,,,,1
Dombeya tiliacea,,,,,,,,0
Donnellsmithia juncea,,,,,,,,0
Doryanthes excelsa,,,,,,,,0
Dovyalis hispidula,,,,,,,,0
Dovyalis xanthocarpa,,,,,,,,0
Dracaena transvaalensis,,,,,,,,1
Drymaria cordata,,,,,,,,0
Dryobalanops lanceolata,,,,,,,,0
Duma florulenta,,,,,,,,0
Dyschoriste angustifolia,,,,,,,,0
Dysphania cristata,,,,,,,,0
Dysphania glomulifera,,,,,,,,0
Dysphania littoralis,,,,,,,,0
Dysphania melanocarpa,,,,,,,,0
Dysphania rhadinostachya,,,,,,,,0
Ebenopsis ebano,,,,,,,,0
Echeandia mcvaughii,,,,,,,,0
Echeveria gibbiflora,,,,,,,,0
Echinacea pallida,,,,,,,,0
Echinacea paradoxa,,,,,,,,0
Echinacea purpurea,,,,,,,,0
Echinaria capitata,,,,,,,,1
Echinophora spinosa,,,,,,,,1
Echinopogon cheelii,,,,,,,,1
Echinopogon intermedius,,,,,,,,1
Echinopogon mckiei,,,,,,,,1
Echinopsis spachiana,,,,,,,,1
Ehrendorferia chrysantha,,,,,,,,0
Ehrendorferia ochroleuca,,,,,,,,0
Ehretia amoena,,,,,,,,1
Ehretia anacua,,,,,,,,1
Elephantorrhiza burkei,,,,,,,,1
Elephantorrhiza goetzei,,,,,,,,1
Elymus canadensis,,,,,,,,0
Elymus glaucus,,,,,,,,0
Elymus pycnanthus,,,,,,,,0
Elymus villosus,,,,,,,,0
Elymus virginicus,,,,,,,,0
Elytraria imbricata,,,,,,,,0
Emmenanthe penduliflora,,,,,,,,0
Empogona coriacea,,,,,,,,0
Encelia farinosa,,,,,,,,0
Encephalartos aemulans,,,,,,,,0
Encephalartos altensteinii,,,,,,,,0
Encephalartos arenarius,,,,,,,,0
Encephalartos brevifoliolatus,,,,,,,,0
Encephalartos chimanimaniensis,,,,,,,,0
Encephalartos concinnus,,,,,,,,0
Encephalartos cupidus,,,,,,,,0
Encephalartos dolomiticus,,,,,,,,0
Encephalartos dyerianus,,,,,,,,0
Encephalartos friderici-guilielmi,,,,,,,,0
Encephalartos ghellinckii,,,,,,,,0
Encephalartos heenanii,,,,,,,,0
Encephalartos hirsutus,,,,,,,,0
Encephalartos inopinus,,,,,,,,0
Encephalartos laevifolius,,,,,,,,0
Encephalartos lanatus,,,,,,,,0
Encephalartos latifrons,,,,,,,,0
Encephalartos lebomboensis,,,,,,,,0
Encephalartos lehmannii,,,,,,,,0
Encephalartos longifolius,,,,,,,,0
Encephalartos middelburgensis,,,,,,,,0
Encephalartos msinganus,,,,,,,,0
Encephalartos natalensis,,,,,,,,0
Encephalartos nubimontanus,,,,,,,,0
Encephalartos paucidentatus,,,,,,,,0
Encephalartos princeps,,,,,,,,0
Encephalartos relictus,,,,,,,,0
Encephalartos senticosus,,,,,,,,0
Encephalartos transvenosus,,,,,,,,0
Encephalartos woodii,,,,,,,,0
Encyclia cordigera,,,,,,,,0
Englerodaphne ovalifolia,,,,,,,,1
Englerodaphne pilosa,,,,,,,,1
Enneapogon cenchroides,,,,,,,,0
Entada abyssinica,,,,,,,,1
Entada polystachya,,,,,,,,0
Entada wahlbergii,,,,,,,,1
Entandrophragma utile,,,,,,,,0
Eragrostis australasica,,,,,,,,0
Eragrostis barrelieri,,,,,,,,0
Eragrostis brownii,,,,,,,,0
Eragrostis curvula,,,,,,,,0
Eragrostis cylindriflora,,,,,,,,0
Eragrostis dielsii,,,,,,,,0
Eragrostis eriopoda,,,,,,,,0
Eragrostis lacunaria,,,,,,,,0
Eragrostis leptocarpa,,,,,,,,0
Eragrostis microcarpa,,,,,,,,0
Eragrostis parviflora,,,,,,,,0
Eragrostis setifolia,,,,,,,,0
Eragrostis spectabilis,,,,,,,,0
Eremophila bowmanii,,,,,,,,0
Eremophila duttonii,,,,,,,,0
Eremophila gilesii,,,,,,,,0
Eremophila latrobei,,,,,,,,0
Eremophila mitchellii,,,,,,,,0
Eremophila polyclada,,,,,,,,0
Eriastrum diffusum,,,,,,,,0
Erica natalitia,,,,,,,,1
Erigeron angulosus,,,,,,,,0
Eriodictyon crassifolium,,,,,,,,0
Eriogonum abertianum,,,,,,,,0
Eriogonum fasciculatum,,,,,,,,0
Eriogonum longifolium,,,,,,,,0
Eriogonum reniforme,,,,,,,,0
Eriogonum tomentosum,,,,,,,,0
Erioneuron pilosum,,,,,,,,1
Eriophyllum confertiflorum,,,,,,,,0
Erodiophyllum elderi,,,,,,,,0.5
Erodium texanum,,,,,,,,0
Eruca vesicaria,,,,,,,,0
Eryngium plantagineum,,,,,,,,0
Eryngium rostratum,,,,,,,,0
Erysimum burnatii,,,,,,,,0
Erysimum nevadense,,,,,,,,0
Erysimum rhaeticum,,,,,,,,0
Erythrina abyssinica,,,,,,,,1
Erythrina caffra,,,,,,,,1
Erythrina flabelliformis,,,,,,,,1
Erythrina folkersii,,,,,,,,0
Erythrina herbacea,,,,,,,,1
Erythrina humeana,,,,,,,,1
Erythrina lanata,,,,,,,,0
Erythrina livingstoniana,,,,,,,,0
Erythrina zeyheri,,,,,,,,0
Erythronium grandiflorum,,,,,,,,0
Erythrophleum africanum,,,,,,,,1
Erythrophleum suaveolens,,,,,,,,0.25
Escontria chiotilla,,,,,,,,0
Euclea pseudebenus,,,,,,,,0
Eucrypta chrysanthemifolia,,,,,,,,0
Eugenia confusa,,,,,,,,1
Eugenia foetida,,,,,,,,1
Eugenia psidiiflora,,,,,,,,1
Eulobus californicus,,,,,,,,0
Eumachia abrupta,,,,,,,,1
Euonymus fortunei,,,,,,,,1
Euonymus occidentalis,,,,,,,,1
Euphorbia albomarginata,,,,,,,,0
Euphorbia cotinifolia,,,,,,,,0
Euphorbia dentata,,,,,,,,0
Euphorbia drummondii,,,,,,,,0
Euphorbia espinosa,,,,,,,,1
Euphorbia floridana,,,,,,,,0
Euphorbia graminea,,,,,,,,0
Euphorbia guerichiana,,,,,,,,1
Euphorbia kirkii,,,,,,,,0
Euphorbia macropus,,,,,,,,0
Euphorbia matabelensis,,,,,,,,1
Euphorbia micromera,,,,,,,,0
Euphorbia ocymoidea,,,,,,,,0
Euphorbia parvicaruncula,,,,,,,,0
Euphorbia pubentissima,,,,,,,,0
Euphorbia pulcherrima,,,,,,,,0
Euphorbia schlechtendalii,,,,,,,,0
Euphorbia spinosa,,,,,,,,0
Euphorbia sulcata,,,,,,,,0
Euphorbia triangularis,,,,,,,,1
Euphrasia frigida,,,,,,,,0
Euphrasia salisburgensis,,,,,,,,1
Evolvulus alsinoides,,,,,,,,0
Evolvulus nuttallianus,,,,,,,,0
Evolvulus sericeus,,,,,,,,0
Excoecaria bussei,,,,,,,,1
Excoecaria simii,,,,,,,,1
Fabiana imbricata,,,,,,,,0
Fagopyrum esculentum,,,,,,,,0
Falkia repens,,,,,,,,0
Faurea galpinii,,,,,,,,1
Faurea macnaughtonii,,,,,,,,1
Faurea rochetiana,,,,,,,,1
Faurea saligna,,,,,,,,1
Fernandoa magnifica,,,,,,,,1
Ferocactus viridescens,,,,,,,,0
Ferocactus wislizeni,,,,,,,,0
Festuca longifolia,,,,,,,,0
Festuca myuros,,,,,,,,1
Festuca octoflora,,,,,,,,1
Festuca paradoxa,,,,,,,,0
Ficus ilicina,,,,,,,,0
Ficus pubinervis,,,,,,,,1
Ficus tettensis,,,,,,,,0
Filago californica,,,,,,,,0
Filicium decipiens,,,,,,,,1
Fimbristylis puberula,,,,,,,,0
Fockea sinuata,,,,,,,,0
Forestiera acuminata,,,,,,,,1
Forestiera angustifolia,,,,,,,,1
Forestiera phillyreoides,,,,,,,,1
Forestiera segregata,,,,,,,,1
Fothergilla major,,,,,,,,0
Frangula betulifolia,,,,,,,,1
Frankenia hirsuta,,,,,,,,0
Frankenia laevis,,,,,,,,0
Frankenia pulverulenta,,,,,,,,0
Freylinia lanceolata,,,,,,,,1
Fritillaria graeca,,,,,,,,0
Fumana arabica,,,,,,,,0
Gagea graeca,,,,,,,,0
Gahnia sieberana,,,,,,,,0
Galactia volubilis,,,,,,,,0
Galium angustifolium,,,,,,,,1
Galium arenarium,,,,,,,,0
Galium divaricatum,,,,,,,,0
Galium mexicanum,,,,,,,,1
Galium minutulum,,,,,,,,0
Galium obliquum,,,,,,,,0
Galium tomentosum,,,,,,,,1
Galium virgatum,,,,,,,,1
Galphimia glauca,,,,,,,,0
Galpinia transvaalica,,,,,,,,1
Gardenia resiniflua,,,,,,,,1
Garrya flavescens,,,,,,,,1
Geijera parviflora,,,,,,,,0
Genista acanthoclada,,,,,,,,0
Genista cinerea,,,,,,,,0
Genista hispanica,,,,,,,,0
Genista lobelii,,,,,,,,0
Genista scorpius,,,,,,,,0
Genista tridentata,,,,,,,,0
Gentiana burseri,,,,,,,,0
Gentiana thunbergii,,,,,,,,0
Geococcus pusillus,,,,,,,,0
Geum vernum,,,,,,,,1
Gilia capitata,,,,,,,,0
Glandularia canadensis,,,,,,,,0
Glandularia mendocina,,,,,,,,0
Gloveria integrifolia,,,,,,,,1
Glyceria declinata,,,,,,,,0
Glyceria nemoralis,,,,,,,,0
Glycine canescens,,,,,,,,0
Glycine max,,,,,,,,0
Glyphaea tomentosa,,,,,,,,1
Gnidia nitida,,,,,,,,0
Gomidesia affinis,,,,,,,,1
Gonioma kamassi,,,,,,,,1
Gorteria diffusa,,,,,,,,0
Gossypium sturtianum,,,,,,,,0
Grevillea banksii,,,,,,,,0
Grevillea longifolia,,,,,,,,0
Grevillea raybrownii,,,,,,,,0
Grevillea rivularis,,,,,,,,0
Grewia baillonii,,,,,,,,1
Grewia lepidopetala,,,,,,,,1
Grewia pondoensis,,,,,,,,1
Grewia sulcata,,,,,,,,0
Grewia transzambesica,,,,,,,,1
Greyia flanaganii,,,,,,,,1
Greyia sutherlandii,,,,,,,,1
Grielum humifusum,,,,,,,,0
Grindelia lanceolata,,,,,,,,0
Groenlandia densa,,,,,,,,0
Grossera macrantha,,,,,,,,1
Guapira discolor,,,,,,,,1
Guettarda scabra,,,,,,,,1
Guibourtia conjugata,,,,,,,,1
Guilandina major,,,,,,,,0
Guilleminea densa,,,,,,,,0
Gutierrezia microcephala,,,,,,,,0
Gutierrezia sarothrae,,,,,,,,0
Gymnanthes lucida,,,,,,,,1
Gymnosporia bachmannii,,,,,,,,0
Gymnosporia buxifolia,,,,,,,,0
Gymnosporia devenishii,,,,,,,,0
Gymnosporia harveyana,,,,,,,,0
Gymnosporia maranguensis,,,,,,,,0
Gymnosporia mossambicensis,,,,,,,,0
Gymnosporia nemorosa,,,,,,,,0
Gymnosporia oxycarpa,,,,,,,,0
Gymnosporia polyacantha,,,,,,,,0
Gymnosporia pubescens,,,,,,,,0
Gymnosporia putterlickioides,,,,,,,,0
Gymnosporia tenuispina,,,,,,,,0
Gypsophila capillaris,,,,,,,,0
Gyrocarpus americanus,,,,,,,,0.5
Hakea bakeriana,,,,,,,,0
Halesia tetraptera,,,,,,,,0
Harmsiodoxa blennodioides,,,,,,,,0
Harmsiodoxa puberula,,,,,,,,0
Harpagophytum procumbens,,,,,,,,1
Harrimanella hypnoides,,,,,,,,0
Havardia pallens,,,,,,,,0.333333333333333
Heeria argentea,,,,,,,,0
Heinsia crinita,,,,,,,,1
Helianthemum cinereum,,,,,,,,0
Helianthemum kahiricum,,,,,,,,0
Helianthemum ledifolium,,,,,,,,0
Helianthemum marifolium,,,,,,,,0
Helianthemum scoparium,,,,,,,,0
Helianthemum ventosum,,,,,,,,0
Helianthus hirsutus,,,,,,,,0
Helianthus maximiliani,,,,,,,,0
Helianthus mollis,,,,,,,,0
Helianthus occidentalis,,,,,,,,0
Helianthus strumosus,,,,,,,,0
Helicostylis tovarensis,,,,,,,,1
Helinus integrifolius,,,,,,,,0
Heliopsis helianthoides,,,,,,,,0
Heliotropium curassavicum,,,,,,,,0
Heliotropium marifolium,,,,,,,,0
Heliotropium paronychioides,,,,,,,,0
Heliotropium tenellum,,,,,,,,0
Heliotropium zeylanicum,,,,,,,,0
Hemizonia congesta,,,,,,,,0
Hennecartia omphalandra,,,,,,,,1
Henrya insularis,,,,,,,,0
Heritiera longipetiolata,,,,,,,,0
Hernandia labyrinthica,,,,,,,,0
Hesperevax sparsiflora,,,,,,,,0
Hesperostipa comata,,,,,,,,0
Heteromorpha arborescens,,,,,,,,0
Heteropyxis natalensis,,,,,,,,0
Hexalobus monopetalus,,,,,,,,1
Heywoodia lucens,,,,,,,,0
Hibiscus brachysiphonius,,,,,,,,0
Hibiscus sturtii,,,,,,,,0
Hippocrepis biflora,,,,,,,,0
Hippocrepis ciliata,,,,,,,,0
Hippocrepis scorpioides,,,,,,,,0
Holarrhena pubescens,,,,,,,,1
Homalium dentatum,,,,,,,,1
Hopea beccariana,,,,,,,,0
Hopea ferruginea,,,,,,,,0
Hopea nervosa,,,,,,,,0
Hordeum comosum,,,,,,,,1
Hordeum spontaneum,,,,,,,,0
Hyaenanche globosa,,,,,,,,0
Hybanthus attenuatus,,,,,,,,0
Hydrilla verticillata,,,,,,,,0
Hydrophyllum virginianum,,,,,,,,0
Hylodesmum nudiflorum,,,,,,,,1
Hymenanthes maxima,,,,,,,,0
Hymenocardia ulmoides,,,,,,,,0
Hymenocarpos circinnatus,,,,,,,,1
Hymenodictyon floribundum,,,,,,,,1
Hymenodictyon parvifolium,,,,,,,,1
Hymenostegia afzelii,,,,,,,,0
Hypelate trifoliata,,,,,,,,1
Hypericum elegans,,,,,,,,0
Hypericum gentianoides,,,,,,,,0
Hypericum hypericoides,,,,,,,,0.5
Hypericum nudiflorum,,,,,,,,1
Hypoxis hirsuta,,,,,,,,0
Hyptis brevipes,,,,,,,,1
Hyptis capitata,,,,,,,,1
Hyptis emoryi,,,,,,,,0
Hyptis mutabilis,,,,,,,,1
Hyptis suaveolens,,,,,,,,0.833333333333333
Iberis linifolia,,,,,,,,0
Iberis pinnata,,,,,,,,0
Iberis saxatilis,,,,,,,,0
Ilex integerrima,,,,,,,,0
